adyg1241,Written
nort3139,Written
adiv1239,Written
akab1249,don't know
akac1240,don't know
akak1252,don't know
anga1288,Written
aona1235,Written
apat1240,Primarily oral
apuc1241,Primarily oral
bada1257,Written
bett1235,Written
bhil1251,Written
bodo1267,Written
bond1245,Written
brok1247,Primarily oral
bugu1246,Primarily oral
carn1240,Written
cent1990,Primarily oral
chan1313,Primarily oral
deor1238,Written
dima1251,Written
duru1236,Primarily oral
gahr1239,Primarily oral
galo1242,Written
halb1244,Primarily oral
hmar1241,Written
hooo1248,Written
inpu1234,Written
jara1245,Primarily oral
juan1238,Primarily oral
kach1279,don't know
kana1283,Primarily oral
karb1241,Written
koda1255,Written
kond1295,Primarily oral
konk1267,Written
kork1243,Primarily oral
kota1263,Primarily oral
koya1251,Primarily oral
kukn1238,Written
kuma1274,Primarily oral
kuvi1243,Primarily oral
lamb1269,Written
loth1237,Written
maga1260,Written
mala1464,Written
maon1238,Primarily oral
mara1378,Written
mawc1242,Written
misi1242,Written
naga1394,Written
niha1238,Primarily oral
noct1238,Written
nort2699,Primarily oral
nucl1305,Written
nyis1236,Primarily oral
onge1236,Primarily oral
oriy1255,Written
patt1248,Written
peng1244,Primarily oral
pott1240,Primarily oral
rang1266,Primarily oral
rong1264,don't know
shek1243,Primarily oral
sher1257,Primarily oral
shom1245,Primarily oral
sikk1242,Primarily oral
sora1254,Written
stod1241,don't know
sumi1235,Written
tara1313,Primarily oral
telu1262,Written
toda1252,Primarily oral
tukp1239,Primarily oral
tulu1258,Written
tuts1235,Primarily oral
vasa1239,Written
zeme1240,Written
tami1289,Written
mara1382,Written
pait1244,Primarily oral
ralt1242,Primarily oral
tang1336,Written
tase1235,Written
tedi1235,Written
thad1238,Written
dhiv1236,Written
awad1243,Written
bhoj1244,Written
bodo1269,Written
byan1241,Primarily oral
chau1259,Primarily oral
darm1243,Primarily oral
dhim1246,Written
east2352,Written
khal1275,Written
khar1287,Written
kulu1253,Written
kuma1273,Written
limb1266,Written
mait1250,Written
newa1246,Written
raji1240,Written
thul1246,Written
bagr1243,Primarily oral
balt1258,Primarily oral
buru1296,Written
dogr1250,Written
jadd1243,don't know
kash1277,Written
khow1242,Written
puri1258,Primarily oral
shin1264,Written
sind1272,Written
spit1240,Written
cent1972,Written
gura1251,Written
nort2645,Written
meso1252,Written
assy1241,Written
chal1275,Primarily oral
gila1241,Written
kaba1276,Primarily oral
khor1269,Written
maza1291,Written
shah1254,Primarily oral
take1255,Primarily oral
turk1303,Primarily oral
vafs1240,Primarily oral
icel1236,Primarily oral
icel1247,Written
camp1261,Primarily oral
emil1241,Written
inte1259,Primarily oral
ital1275,Primarily oral
ladi1250,Primarily oral
neap1235,Primarily oral
jama1262,Written
jord1238,Primarily oral
cent2126,Primarily oral
japa1238,Primarily oral
nucl1643,Written
orok1265,Primarily oral
daha1245,Primarily oral
kamb1297,Written
keny1241,Primarily oral
kiku1240,Written
nand1266,Written
rend1243,Primarily oral
waat1238,Primarily oral
kara1483,Written
asut1235,Primarily oral
gusi1247,Primarily oral
luok1236,Written
masa1300,Written
tait1250,Primarily oral
buku1249,Written
ikkk1242,Written
kups1238,Written
poko1263,Written
teso1249,Written
laoo1244,Written
cent1989,Written
lave1249,Written
thai1261,Written
chon1284,Primarily oral
west2650,Written
rade1240,Written
kore1273,Primarily oral
mehr1241,Primarily oral
east2328,Written
kumy1244,Written
noga1249,Written
udmu1245,Primarily oral
bash1264,Written
lave1248,Primarily oral
oyyy1238,Primarily oral
sapu1248,Primarily oral
khun1259,Primarily oral
mlab1235,don't know
saek1240,Primarily oral
west2397,Primarily oral
east2332,Written
hala1252,Written
jehh1245,Written
paco1243,Primarily oral
puoc1238,Primarily oral
seda1262,Written
sinh1246,Written
vedd1240,Primarily oral
gola1255,Primarily oral
klao1243,Primarily oral
vaii1241,Primarily oral
swat1243,Written
sout2807,Written
kara1464,Primarily oral
livv1244,Primarily oral
zagh1240,Written
plat1254,Written
mars1254,Written
bang1363,Primarily oral
donn1239,Primarily oral
tiey1235,Primarily oral
tomm1242,Primarily oral
toro1252,Written
koyr1240,Written
koyr1242,Written
siyi1240,Primarily oral
bwek1238,Primarily oral
east2342,Primarily oral
monn1252,Written
pwoe1235,Primarily oral
pwon1235,Primarily oral
sgaw1245,Written
halh1238,Written
caro1242,Written
sons1242,Primarily oral
malt1254,Written
mori1278,Written
nucl1396,Primarily oral
nyan1308,Written
yaoo1241,Written
nucl1379,Written
nyih1240,Written
acat1239,Primarily oral
alac1244,Written
atat1238,Written
atzi1235,Primarily oral
ayut1236,Written
cent2131,Written
cent2132,don't know
chay1249,Written
chic1272,Primarily oral
chic1273,Primarily oral
chim1300,Primarily oral
chiq1250,Written
choc1279,Primarily oral
chol1282,Primarily oral
coah1252,Primarily oral
coat1238,Written
coat1241,Primarily oral
coma1246,Written
come1251,don't know
copa1236,Primarily oral
coyo1236,Primarily oral
cuit1236,don't know
east2556,Written
eude1234,don't know
guer1241,Primarily oral
guer1243,Written
high1242,Written
high1243,Primarily oral
high1276,Written
high1278,Primarily oral
huar1255,Primarily oral
huas1242,Written
huau1238,Primarily oral
hueh1236,Primarily oral
huic1243,Primarily oral
isth1241,Primarily oral
isth1242,Primarily oral
isth1244,Primarily oral
ixca1245,Primarily oral
ixte1237,Primarily oral
jami1235,Written
kili1268,Primarily oral
laca1243,Primarily oral
leal1235,Primarily oral
lowl1260,Primarily oral
lowl1265,Written
mayo1264,Written
mezo1235,Primarily oral
mich1245,Primarily oral
mitl1236,Primarily oral
mixt1426,Primarily oral
more1259,Primarily oral
nopa1235,Primarily oral
nort2957,Primarily oral
nort2959,Primarily oral
ocot1243,Primarily oral
olut1240,Primarily oral
pala1351,Primarily oral
papa1238,Primarily oral
pima1248,Primarily oral
pino1237,Primarily oral
poch1244,don't know
quer1236,Primarily oral
quio1240,Primarily oral
rayo1235,Primarily oral
sanj1281,Written
sanj1285,Primarily oral
sanm1287,Written
sanm1295,Primarily oral
sant1451,Primarily oral
sayu1241,Primarily oral
seri1257,Written
sier1250,Primarily oral
soch1239,Primarily oral
sout2976,Primarily oral
sout2999,Primarily oral
sout3005,Primarily oral
taba1266,Primarily oral
tata1258,Written
tepe1278,Primarily oral
tepe1279,Written
tete1251,Primarily oral
texm1235,Primarily oral
tlac1235,Primarily oral
tlah1239,Primarily oral
tojo1241,Primarily oral
toto1305,Written
tuba1279,Primarily oral
tzel1254,Written
tzot1259,Primarily oral
usil1237,Primarily oral
west2644,Written
xico1235,Primarily oral
yecu1235,Primarily oral
yoso1239,Written
coco1261,Primarily oral
copa1237,Written
elna1235,Primarily oral
kick1244,Primarily oral
kumi1248,Primarily oral
mezq1235,Primarily oral
peno1244,Written
pure1242,Written
sanj1284,Primarily oral
sila1250,Written
toho1245,Primarily oral
yaqu1251,Primarily oral
yatz1235,Primarily oral
zoog1238,Primarily oral
bara1370,Primarily oral
besi1244,Primarily oral
bong1289,Written
idaa1241,Written
mala1533,Primarily oral
naro1251,Primarily oral
nege1240,Primarily oral
sema1266,Written
seme1247,Primarily oral
tata1257,Written
temi1246,Primarily oral
timu1262,Written
west2560,Written
bala1311,Written
jeha1242,Primarily oral
urak1238,Primarily oral
koti1238,Primarily oral
tson1249,Written
makh1261,Primarily oral
mako1251,Primarily oral
rong1268,Primarily oral
nsen1242,Primarily oral
mbal1255,don't know
tong1318,Written
ajie1238,Written
cemu1238,Primarily oral
dehu1237,Primarily oral
dumb1241,Primarily oral
fwai1237,don't know
iaai1238,Written
kuma1276,Primarily oral
neng1238,Primarily oral
nyal1254,Primarily oral
tayo1238,Primarily oral
tiri1258,Primarily oral
xara1244,Primarily oral
bisl1239,Written
taya1257,Written
kane1243,Primarily oral
amoo1242,Primarily oral
bade1248,Written
bero1242,Primarily oral
bini1246,Written
bura1292,Primarily oral
busa1253,Written
defa1248,Primarily oral
dege1246,Primarily oral
dera1248,Primarily oral
ebir1243,Written
emai1241,Primarily oral
enge1239,Primarily oral
fyam1238,Written
gaan1243,Primarily oral
gade1242,Primarily oral
ghot1243,don't know
goem1240,Written
goka1239,Written
huba1236,Primarily oral
ibib1240,Written
idom1241,Written
iged1239,Primarily oral
isek1239,Primarily oral
isok1239,Primarily oral
izer1241,Written
izon1238,Written
kago1247,Primarily oral
khan1278,Primarily oral
kohu1244,don't know
kpan1246,Primarily oral
kwaa1269,Primarily oral
lama1288,Primarily oral
legb1242,Primarily oral
mada1282,Primarily oral
marg1265,Primarily oral
miya1266,Primarily oral
mwag1236,Primarily oral
ngas1240,Primarily oral
ngiz1242,Primarily oral
nige1257,Written
nkem1242,don't know
nucl1240,Primarily oral
nucl1417,Written
nucl1695,Primarily oral
nucl1696,Primarily oral
nupe1254,Primarily oral
obol1243,Written
ogbi1239,Primarily oral
ogbr1243,don't know
paaa1242,Primarily oral
pero1241,Primarily oral
ronn1241,Written
taro1263,Primarily oral
tera1251,Primarily oral
tyap1238,Primarily oral
urho1239,Primarily oral
yekh1238,Primarily oral
bagi1246,Primarily oral
nica1252,Primarily oral
rama1270,Primarily oral
dutc1253,Primarily oral
west2354,Written
zeeu1238,Primarily oral
sran1240,Written
norw1255,Primarily oral
sout2674,Primarily oral
athp1241,Written
belh1239,Primarily oral
caml1239,Written
chan1310,Primarily oral
chep1245,Written
dara1250,Written
dumi1241,Primarily oral
kusu1250,Primarily oral
lowa1242,Primarily oral
mana1288,Written
narp1239,Primarily oral
nepa1254,Written
seke1240,Primarily oral
thak1245,Written
wamb1257,Written
wayu1241,Primarily oral
west2418,Written
west2420,Written
yamp1242,Written
naur1243,Primarily oral
maor1246,Written
newz1236,Primarily oral
toke1240,Written
hars1241,Primarily oral
bath1244,Primarily oral
sheh1240,don't know
bugl1243,Primarily oral
agua1253,Primarily oral
amar1274,Primarily oral
arab1268,Primarily oral
ashe1273,Primarily oral
ayac1239,Written
caja1238,Written
cand1248,Primarily oral
capa1241,Written
cash1251,Written
chay1248,Primarily oral
chiq1249,Primarily oral
cusc1236,Written
hual1241,Written
huam1247,Written
iqui1243,Primarily oral
jaqa1244,Primarily oral
jebe1250,Primarily oral
mach1267,Primarily oral
moch1259,Primarily oral
noma1263,Primarily oral
nort2980,Primarily oral
orej1242,Primarily oral
ship1254,Written
taus1253,Primarily oral
urar1246,Primarily oral
yane1238,Primarily oral
yine1238,Primarily oral
tahi1242,Written
tuam1242,Primarily oral
abau1245,Written
abua1245,Primarily oral
adze1240,Written
aeky1238,Primarily oral
agar1252,Written
alam1246,Primarily oral
alek1238,Written
amap1240,Primarily oral
amar1272,Primarily oral
ambu1247,Primarily oral
amel1241,Primarily oral
anam1248,Primarily oral
anem1249,don't know
anga1290,Primarily oral
ango1254,Primarily oral
apma1241,Primarily oral
arib1241,Primarily oral
arop1243,Written
arua1260,Primarily oral
auuu1241,Primarily oral
awap1236,Primarily oral
awiy1238,Primarily oral
awtu1239,Primarily oral
bahi1254,Primarily oral
bann1247,Primarily oral
barg1252,Primarily oral
baru1267,Primarily oral
bauu1244,Primarily oral
bena1264,Primarily oral
bina1277,Written
binu1245,Primarily oral
boik1241,Primarily oral
bong1291,Primarily oral
buki1249,Primarily oral
buru1306,Primarily oral
cham1313,don't know
chua1250,Primarily oral
dadi1250,Primarily oral
daga1275,Written
duna1248,Primarily oral
edol1239,Primarily oral
enga1252,Primarily oral
fass1245,Primarily oral
fasu1242,Primarily oral
foii1241,Primarily oral
folo1238,Primarily oral
fore1270,Primarily oral
gads1258,Primarily oral
gapa1238,Written
garu1246,don't know
gogo1265,Primarily oral
goli1247,Primarily oral
gras1249,Primarily oral
guhu1244,Primarily oral
guma1254,Written
hali1244,Written
hamt1247,Primarily oral
hang1263,Primarily oral
haru1245,Primarily oral
iatm1242,Primarily oral
idun1242,Primarily oral
imon1245,Primarily oral
iwam1256,Primarily oral
kaia1245,don't know
kair1263,Primarily oral
kaki1249,don't know
kala1397,Primarily oral
kalu1248,Written
kama1367,Written
kama1370,Primarily oral
kapr1245,Primarily oral
kara1486,Primarily oral
kark1258,Primarily oral
kate1253,Primarily oral
kaul1240,Primarily oral
kela1255,Primarily oral
kele1258,don't know
kili1267,Primarily oral
kire1240,Primarily oral
kobo1249,Written
koit1244,Primarily oral
komb1272,Written
kora1294,Written
kris1246,Primarily oral
kuan1248,Primarily oral
kuma1280,Primarily oral
kuni1265,Primarily oral
kuni1267,Primarily oral
kuot1243,Primarily oral
kwom1262,Primarily oral
kyak1244,Primarily oral
labu1248,don't know
lala1268,Primarily oral
loni1238,Primarily oral
louu1245,Primarily oral
lusi1240,Primarily oral
mail1248,Primarily oral
mais1250,Primarily oral
male1289,Primarily oral
mali1284,Primarily oral
mana1295,Primarily oral
mana1298,Primarily oral
mari1435,Written
matu1261,Primarily oral
mbul1263,Written
mehe1243,Primarily oral
meke1243,Primarily oral
meny1245,Primarily oral
mian1256,Primarily oral
mina1269,Written
molm1235,Primarily oral
motu1246,Primarily oral
moun1252,Primarily oral
mufi1238,Primarily oral
muri1260,Primarily oral
muso1238,Primarily oral
muss1246,Written
muyu1244,Primarily oral
naas1242,Primarily oral
naba1256,Primarily oral
naii1241,Written
naka1262,Primarily oral
nali1244,Primarily oral
nami1256,Written
nank1250,Primarily oral
neha1247,Written
nend1239,Primarily oral
ning1273,don't know
nort2920,Primarily oral
nucl1458,Primarily oral
nucl1593,Primarily oral
nucl1630,Primarily oral
oksa1245,Primarily oral
oloo1241,Primarily oral
omie1241,Primarily oral
onoo1246,Written
orok1267,Primarily oral
orok1269,Primarily oral
owin1240,Primarily oral
pate1247,Primarily oral
patp1243,Primarily oral
pawa1255,Primarily oral
qaqe1238,Primarily oral
raoo1244,Primarily oral
rapo1238,Written
rawa1267,Written
rawo1244,don't know
roto1249,Primarily oral
rumu1243,Written
safe1240,Primarily oral
sali1295,Written
salt1242,Primarily oral
samo1303,Primarily oral
sapo1253,Primarily oral
sele1250,Primarily oral
sian1257,Primarily oral
siar1238,Primarily oral
sina1266,Primarily oral
sina1271,Primarily oral
sioo1240,Written
siro1249,Primarily oral
siwa1245,Primarily oral
sout2949,Primarily oral
sude1239,Written
suen1241,Primarily oral
suki1245,Primarily oral
sulk1246,Primarily oral
surs1246,Primarily oral
taia1239,Primarily oral
taki1248,Written
taul1251,Primarily oral
tauy1241,Primarily oral
tawa1275,Primarily oral
tele1256,Primarily oral
teop1238,Primarily oral
tere1278,Primarily oral
tifa1245,Primarily oral
tiga1245,Written
toar1246,Primarily oral
tokp1240,Written
tuml1238,don't know
tung1290,Primarily oral
umbu1258,Primarily oral
unea1237,Primarily oral
urat1244,Primarily oral
urim1252,Primarily oral
usan1239,Primarily oral
usar1243,Primarily oral
valm1241,Primarily oral
vani1248,don't know
waim1251,Written
want1252,Primarily oral
wara1302,Primarily oral
wask1241,Primarily oral
wata1253,Primarily oral
weda1241,Primarily oral
weri1253,Primarily oral
woga1249,don't know
womo1238,Primarily oral
yabe1254,Primarily oral
yaga1260,Primarily oral
yale1246,Written
yare1248,Primarily oral
yele1255,Primarily oral
yess1239,Primarily oral
yill1241,Primarily oral
yima1243,Primarily oral
zima1244,Primarily oral
bilu1245,Primarily oral
bala1310,Written
bata1298,Written
bata1301,Primarily oral
binu1244,Written
casi1235,Written
cebu1242,Written
cent2084,Written
cent2087,Written
cent2292,Written
chav1241,Written
dupa1235,Written
hanu1241,Primarily oral
hili1240,Written
iban1267,Written
ibat1238,Written
ilok1237,Written
isna1241,Written
itaw1240,Primarily oral
kank1243,Written
kara1487,Primarily oral
magu1243,Written
mama1275,Written
mara1404,Written
mati1250,Written
pamp1243,Written
pang1290,Written
taga1270,Written
tagb1258,Written
tbol1240,Written
tiru1241,Primarily oral
wara1300,Written
west2555,Primarily oral
yaka1277,Written
doma1260,Primarily oral
kala1372,Written
kala1373,Primarily oral
paki1242,Primarily oral
torw1241,Written
kash1274,Primarily oral
port1277,Primarily oral
pala1344,Written
ache1246,Written
maca1260,Primarily oral
sout1528,don't know
akhv1239,Primarily oral
alut1245,Primarily oral
andi1255,Primarily oral
arch1244,Primarily oral
bagv1239,Primarily oral
cham1309,Primarily oral
chuk1273,Primarily oral
chul1246,Primarily oral
dolg1241,Primarily oral
even1260,Primarily oral
ghod1238,Primarily oral
gily1242,Primarily oral
hinu1240,Primarily oral
itel1242,Primarily oral
kama1351,Primarily oral
kara1462,Primarily oral
kara1474,Primarily oral
kere1280,Primarily oral
kett1243,Primarily oral
khan1273,Primarily oral
khva1239,Primarily oral
kild1236,Primarily oral
komi1268,Primarily oral
komi1269,Primarily oral
kory1246,Primarily oral
kott1239,Primarily oral
mans1258,Primarily oral
moks1248,Primarily oral
nauk1242,Primarily oral
negi1245,Primarily oral
nene1249,Written
ngan1291,Primarily oral
nort2745,Primarily oral
oroc1248,Primarily oral
selk1253,Primarily oral
shor1247,Written
sire1246,Primarily oral
sout2750,Primarily oral
tind1238,Primarily oral
udih1248,Primarily oral
ulch1241,Primarily oral
veps1250,Written
voti1245,Primarily oral
west2392,Primarily oral
yaku1245,Primarily oral
yugh1239,Primarily oral
abaz1241,Written
kaba1278,Written
aleu1260,Primarily oral
cent2128,Primarily oral
nyam1277,Primarily oral
nyan1307,Written
hija1235,don't know
sana1295,Primarily oral
aros1241,Written
ayiw1239,Written
baba1268,Primarily oral
chek1238,Primarily oral
gela1263,Primarily oral
hoav1238,Primarily oral
koko1269,Primarily oral
kwai1243,Primarily oral
lauu1247,Primarily oral
lavu1241,Primarily oral
long1395,Primarily oral
mono1273,Primarily oral
natu1246,Written
onto1237,Primarily oral
pile1238,Primarily oral
renn1242,Primarily oral
rovi1238,Primarily oral
saaa1240,Written
savo1255,Primarily oral
tean1237,Primarily oral
toab1237,Primarily oral
sese1246,Written
amas1236,Written
darf1239,Written
dong1288,Primarily oral
gaam1241,Written
ghul1238,Primarily oral
katl1237,Primarily oral
kron1241,Primarily oral
lafo1243,Primarily oral
mido1240,Primarily oral
moro1285,Written
ngil1242,Written
nucl1339,don't know
otor1240,Written
shat1244,Written
talo1250,Primarily oral
tega1236,Primarily oral
tima1241,Primarily oral
ajas1235,Primarily oral
bong1285,Written
shil1265,Written
assa1269,Primarily oral
dars1235,Primarily oral
nucl1440,Written
tama1331,Primarily oral
swed1236,Primarily oral
loko1255,Primarily oral
ndut1239,Written
noon1242,Primarily oral
palo1243,Primarily oral
dink1262,don't know
jurm1239,Written
luwo1239,Written
moru1253,Written
ndog1248,Written
pari1256,Written
tenn1246,Written
acol1236,Written
bari1284,Written
didi1258,Written
madi1260,Written
ango1258,Primarily oral
prin1242,Primarily oral
pipi1250,Primarily oral
bidi1241,Primarily oral
dang1274,Written
dayy1236,Primarily oral
gula1265,don't know
keng1240,Primarily oral
kimm1246,Primarily oral
laal1242,Primarily oral
lele1276,Primarily oral
maba1277,Written
mang1398,Primarily oral
mbar1260,Primarily oral
miga1249,Primarily oral
muku1242,Written
niel1243,Primarily oral
tuma1260,Primarily oral
nyah1250,Primarily oral
thai1240,Primarily oral
yagn1238,Primarily oral
yazg1240,Primarily oral
maka1316,don't know
tetu1246,Written
niua1240,Primarily oral
tong1325,Written
diml1238,Written
homs1234,Written
turk1288,Primarily oral
ubyk1235,Primarily oral
alag1248,Written
buru1320,Written
dato1239,Primarily oral
goro1270,Primarily oral
hadz1240,Primarily oral
hehe1240,Primarily oral
iraq1241,Primarily oral
kagu1239,Written
kami1256,Primarily oral
lang1320,Primarily oral
matu1259,Primarily oral
mbug1240,Primarily oral
moch1256,Primarily oral
mwer1248,Primarily oral
nyam1276,Written
nyat1246,Primarily oral
pang1287,Primarily oral
pogo1243,Primarily oral
sand1273,Primarily oral
sham1280,Primarily oral
suku1261,Written
tanz1238,Primarily oral
haya1250,Written
mamb1296,Primarily oral
gand1255,Written
lang1324,Written
nyan1313,Primarily oral
nyor1246,Written
sooo1256,Primarily oral
ugan1238,Primarily oral
achu1247,Primarily oral
ahte1237,Primarily oral
alab1237,Primarily oral
alse1251,Primarily oral
arap1274,Primarily oral
arik1262,Primarily oral
atak1252,Primarily oral
atsu1245,Primarily oral
barb1263,Primarily oral
bilo1248,Primarily oral
cadd1256,Primarily oral
cahu1264,Primarily oral
cata1286,Primarily oral
cent2127,Written
cent2138,don't know
cent2140,Primarily oral
cher1273,Written
chey1247,Written
chic1270,Primarily oral
chim1301,Primarily oral
chim1310,don't know
chin1286,don't know
chit1248,Primarily oral
choc1276,Written
clal1241,Primarily oral
coas1301,Primarily oral
coeu1236,Written
colu1241,Primarily oral
coma1245,Primarily oral
coos1249,Primarily oral
cree1270,Primarily oral
crow1244,Primarily oral
cupe1243,Primarily oral
dege1248,Written
east1472,Primarily oral
east2545,Primarily oral
esse1238,Primarily oral
eyak1241,Primarily oral
hava1248,Primarily oral
hawa1245,Written
hawa1247,Written
hida1246,Primarily oral
hoch1243,Primarily oral
hopi1249,Written
hupa1239,Primarily oral
ines1240,Primarily oral
iowa1245,Primarily oral
jeme1245,don't know
jica1244,Primarily oral
kala1400,Primarily oral
kali1308,Primarily oral
kara1289,don't know
karo1304,Primarily oral
kash1280,Primarily oral
kato1244,Primarily oral
kawa1283,Primarily oral
kiow1266,Primarily oral
kits1249,Primarily oral
klam1254,Primarily oral
koas1236,Primarily oral
koyu1237,Written
lake1258,Primarily oral
lowe1425,Written
luis1253,Primarily oral
lush1252,Primarily oral
maka1318,Primarily oral
mand1446,Primarily oral
mari1440,Primarily oral
matt1238,Primarily oral
meno1252,Primarily oral
mesc1238,Primarily oral
mesk1242,Written
miam1252,Primarily oral
mika1239,Primarily oral
moha1256,Primarily oral
mola1238,Primarily oral
mono1275,Primarily oral
nant1249,Primarily oral
natc1249,Primarily oral
nava1243,Primarily oral
nezp1238,Primarily oral
nise1244,Primarily oral
nort1550,Primarily oral
nort2951,Primarily oral
nort2952,Primarily oral
nort2954,Primarily oral
nort2966,Primarily oral
nort2968,Primarily oral
omah1247,Primarily oral
osag1243,Primarily oral
paci1278,Primarily oral
pana1305,Primarily oral
patw1250,Primarily oral
pawn1254,Primarily oral
plai1259,Primarily oral
powh1243,Primarily oral
quec1382,don't know
quil1240,Primarily oral
sali1253,Primarily oral
serr1255,Primarily oral
shas1239,Primarily oral
shaw1249,Primarily oral
shos1248,Primarily oral
sius1254,Primarily oral
sout2961,Primarily oral
sout2965,Primarily oral
sout2982,Primarily oral
sout2985,Primarily oral
spok1245,Primarily oral
take1257,Primarily oral
tana1289,Primarily oral
tana1290,Written
tewa1260,Primarily oral
till1254,Primarily oral
timu1245,Primarily oral
tonk1249,Primarily oral
tuba1278,Primarily oral
tuni1252,Written
tute1247,don't know
tutu1242,Primarily oral
twan1247,Primarily oral
umat1237,Primarily oral
unam1242,Primarily oral
uppe1438,Written
uppe1439,Primarily oral
wamp1249,Primarily oral
wapp1239,Primarily oral
wasc1239,Primarily oral
wash1253,Primarily oral
west2615,Written
west2632,Primarily oral
wich1260,Primarily oral
wiyo1248,Primarily oral
yaki1237,Written
yana1271,Primarily oral
yoku1256,Primarily oral
yuch1247,Primarily oral
yuki1243,Primarily oral
yuro1248,Primarily oral
zuni1245,Written
uzbe1247,don't know
bani1254,Primarily oral
enap1235,Primarily oral
japr1238,don't know
bahn1262,Written
chra1242,Written
chru1239,Written
cuaa1241,Primarily oral
east2563,Written
hree1244,Written
koho1244,Written
laha1250,Primarily oral
muon1246,Written
nort2994,Written
reng1252,Primarily oral
anei1239,Primarily oral
arak1252,Written
aulu1238,Primarily oral
bign1238,Primarily oral
east2443,Primarily oral
emae1237,Primarily oral
futu1245,Primarily oral
hano1246,Written
kwam1252,Written
lame1260,Primarily oral
lena1238,Primarily oral
lewo1242,Written
lonw1238,Primarily oral
malo1243,Primarily oral
mele1250,Primarily oral
motl1237,Written
nort2836,Primarily oral
paam1238,Primarily oral
port1285,Primarily oral
saka1289,Primarily oral
siee1239,Primarily oral
sout2856,Written
sout2859,Primarily oral
sout2869,Primarily oral
urav1235,Primarily oral
urip1239,Primarily oral
vinm1237,Primarily oral
east2447,Written
kora1292,Primarily oral
ilaa1246,Primarily oral
